Dataset,StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
MID,2026-03-21T21:00:00Z,N2EXMIDP,2026-03-21,43,0.00,0.000
MID,2026-03-21T20:30:00Z,APXMIDP,2026-03-21,42,126.32,1624.200
MID,2026-03-21T20:30:00Z,N2EXMIDP,2026-03-21,42,0.00,0.000
MID,2026-03-21T20:00:00Z,APXMIDP,2026-03-21,41,139.48,2143.900
MID,2026-03-21T20:00:00Z,N2EXMIDP,2026-03-21,41,0.00,0.000
MID,2026-03-21T19:30:00Z,APXMIDP,2026-03-21,40,142.97,1996.200
MID,2026-03-21T19:30:00Z,N2EXMIDP,2026-03-21,40,0.00,0.000
MID,2026-03-21T19:00:00Z,APXMIDP,2026-03-21,39,144.45,2353.150
MID,2026-03-21T19:00:00Z,N2EXMIDP,2026-03-21,39,0.00,0.000
MID,2026-03-21T18:30:00Z,APXMIDP,2026-03-21,38,146.41,2646.550
MID,2026-03-21T18:30:00Z,N2EXMIDP,2026-03-21,38,0.00,0.000
MID,2026-03-21T18:00:00Z,APXMIDP,2026-03-21,37,142.50,2743.600
MID,2026-03-21T18:00:00Z,N2EXMIDP,2026-03-21,37,0.00,0.000
MID,2026-03-21T17:30:00Z,APXMIDP,2026-03-21,36,140.46,2913.250
MID,2026-03-21T17:30:00Z,N2EXMIDP,2026-03-21,36,0.00,0.000
MID,2026-03-21T17:00:00Z,APXMIDP,2026-03-21,35,137.65,2246.850
MID,2026-03-21T17:00:00Z,N2EXMIDP,2026-03-21,35,0.00,0.000
MID,2026-03-21T16:30:00Z,APXMIDP,2026-03-21,34,127.37,2310.900
MID,2026-03-21T16:30:00Z,N2EXMIDP,2026-03-21,34,0.00,0.000
MID,2026-03-21T16:00:00Z,APXMIDP,2026-03-21,33,114.51,2433.300
MID,2026-03-21T16:00:00Z,N2EXMIDP,2026-03-21,33,0.00,0.000
MID,2026-03-21T15:30:00Z,APXMIDP,2026-03-21,32,108.23,2397.850
MID,2026-03-21T15:30:00Z,N2EXMIDP,2026-03-21,32,0.00,0.000
MID,2026-03-21T15:00:00Z,APXMIDP,2026-03-21,31,108.94,2460.250
MID,2026-03-21T15:00:00Z,N2EXMIDP,2026-03-21,31,0.00,0.000
MID,2026-03-21T14:30:00Z,APXMIDP,2026-03-21,30,101.57,1763.350
MID,2026-03-21T14:30:00Z,N2EXMIDP,2026-03-21,30,0.00,0.000
MID,2026-03-21T14:00:00Z,APXMIDP,2026-03-21,29,102.35,1694.050
MID,2026-03-21T14:00:00Z,N2EXMIDP,2026-03-21,29,0.00,0.000
MID,2026-03-21T13:30:00Z,APXMIDP,2026-03-21,28,103.27,1879.350
MID,2026-03-21T13:30:00Z,N2EXMIDP,2026-03-21,28,0.00,0.000
MID,2026-03-21T13:00:00Z,APXMIDP,2026-03-21,27,107.14,2267.950
MID,2026-03-21T13:00:00Z,N2EXMIDP,2026-03-21,27,0.00,0.000
MID,2026-03-21T12:30:00Z,APXMIDP,2026-03-21,26,104.60,2239.200
MID,2026-03-21T12:30:00Z,N2EXMIDP,2026-03-21,26,0.00,0.000
MID,2026-03-21T12:00:00Z,APXMIDP,2026-03-21,25,113.03,2080.650
MID,2026-03-21T12:00:00Z,N2EXMIDP,2026-03-21,25,0.00,0.000
MID,2026-03-21T11:30:00Z,APXMIDP,2026-03-21,24,110.69,2416.750
MID,2026-03-21T11:30:00Z,N2EXMIDP,2026-03-21,24,0.00,0.000
MID,2026-03-21T11:00:00Z,APXMIDP,2026-03-21,23,113.34,1828.400
MID,2026-03-21T11:00:00Z,N2EXMIDP,2026-03-21,23,0.00,0.000
MID,2026-03-21T10:30:00Z,APXMIDP,2026-03-21,22,136.74,1891.950
MID,2026-03-21T10:30:00Z,N2EXMIDP,2026-03-21,22,0.00,0.000
MID,2026-03-21T10:00:00Z,APXMIDP,2026-03-21,21,145.07,1735.000
MID,2026-03-21T10:00:00Z,N2EXMIDP,2026-03-21,21,0.00,0.000
MID,2026-03-21T09:30:00Z,APXMIDP,2026-03-21,20,143.74,1764.450
MID,2026-03-21T09:30:00Z,N2EXMIDP,2026-03-21,20,0.00,0.000
MID,2026-03-21T09:00:00Z,APXMIDP,2026-03-21,19,145.19,1676.950
MID,2026-03-21T09:00:00Z,N2EXMIDP,2026-03-21,19,0.00,0.000
MID,2026-03-21T08:30:00Z,APXMIDP,2026-03-21,18,143.09,1889.550
MID,2026-03-21T08:30:00Z,N2EXMIDP,2026-03-21,18,0.00,0.000
MID,2026-03-21T08:00:00Z,APXMIDP,2026-03-21,17,147.60,2208.900
MID,2026-03-21T08:00:00Z,N2EXMIDP,2026-03-21,17,0.00,0.000
MID,2026-03-21T07:30:00Z,APXMIDP,2026-03-21,16,148.60,2358.400
MID,2026-03-21T07:30:00Z,N2EXMIDP,2026-03-21,16,0.00,0.000
MID,2026-03-21T07:00:00Z,APXMIDP,2026-03-21,15,148.51,2521.900
MID,2026-03-21T07:00:00Z,N2EXMIDP,2026-03-21,15,0.00,0.000
MID,2026-03-21T06:30:00Z,APXMIDP,2026-03-21,14,148.20,2331.000
MID,2026-03-21T06:30:00Z,N2EXMIDP,2026-03-21,14,0.00,0.000
MID,2026-03-21T06:00:00Z,APXMIDP,2026-03-21,13,137.06,2077.500
MID,2026-03-21T06:00:00Z,N2EXMIDP,2026-03-21,13,0.00,0.000
MID,2026-03-21T05:30:00Z,APXMIDP,2026-03-21,12,134.70,1577.000
MID,2026-03-21T05:30:00Z,N2EXMIDP,2026-03-21,12,0.00,0.000
MID,2026-03-21T05:00:00Z,APXMIDP,2026-03-21,11,130.79,1830.350
MID,2026-03-21T05:00:00Z,N2EXMIDP,2026-03-21,11,0.00,0.000
MID,2026-03-21T04:30:00Z,APXMIDP,2026-03-21,10,118.28,1787.800
MID,2026-03-21T04:30:00Z,N2EXMIDP,2026-03-21,10,0.00,0.000
MID,2026-03-21T04:00:00Z,APXMIDP,2026-03-21,9,117.48,1707.900
MID,2026-03-21T04:00:00Z,N2EXMIDP,2026-03-21,9,0.00,0.000
MID,2026-03-21T03:30:00Z,APXMIDP,2026-03-21,8,117.25,1467.950
MID,2026-03-21T03:30:00Z,N2EXMIDP,2026-03-21,8,0.00,0.000
MID,2026-03-21T03:00:00Z,APXMIDP,2026-03-21,7,116.09,1025.150
MID,2026-03-21T03:00:00Z,N2EXMIDP,2026-03-21,7,0.00,0.000
MID,2026-03-21T02:30:00Z,APXMIDP,2026-03-21,6,117.94,1770.850
MID,2026-03-21T02:30:00Z,N2EXMIDP,2026-03-21,6,0.00,0.000
MID,2026-03-21T02:00:00Z,APXMIDP,2026-03-21,5,122.33,1652.550
MID,2026-03-21T02:00:00Z,N2EXMIDP,2026-03-21,5,0.00,0.000
MID,2026-03-21T01:30:00Z,APXMIDP,2026-03-21,4,117.54,1741.100
MID,2026-03-21T01:30:00Z,N2EXMIDP,2026-03-21,4,0.00,0.000
MID,2026-03-21T01:00:00Z,APXMIDP,2026-03-21,3,118.83,1657.350
MID,2026-03-21T01:00:00Z,N2EXMIDP,2026-03-21,3,0.00,0.000
MID,2026-03-21T00:30:00Z,APXMIDP,2026-03-21,2,121.39,1713.850
MID,2026-03-21T00:30:00Z,N2EXMIDP,2026-03-21,2,0.00,0.000
MID,2026-03-21T00:00:00Z,APXMIDP,2026-03-21,1,116.86,1450.800
MID,2026-03-21T00:00:00Z,N2EXMIDP,2026-03-21,1,0.00,0.000
MID,2026-03-20T23:30:00Z,APXMIDP,2026-03-20,48,110.52,1240.300
MID,2026-03-20T23:30:00Z,N2EXMIDP,2026-03-20,48,0.00,0.000
MID,2026-03-20T23:00:00Z,APXMIDP,2026-03-20,47,109.85,1043.700
MID,2026-03-20T23:00:00Z,N2EXMIDP,2026-03-20,47,0.00,0.000
MID,2026-03-20T22:30:00Z,APXMIDP,2026-03-20,46,119.26,2639.100
MID,2026-03-20T22:30:00Z,N2EXMIDP,2026-03-20,46,0.00,0.000
MID,2026-03-20T22:00:00Z,APXMIDP,2026-03-20,45,120.49,2002.550
MID,2026-03-20T22:00:00Z,N2EXMIDP,2026-03-20,45,0.00,0.000
MID,2026-03-20T21:30:00Z,APXMIDP,2026-03-20,44,124.15,2605.250
MID,2026-03-20T21:30:00Z,N2EXMIDP,2026-03-20,44,0.00,0.000
MID,2026-03-20T21:00:00Z,APXMIDP,2026-03-20,43,121.95,2673.450
MID,2026-03-20T21:00:00Z,N2EXMIDP,2026-03-20,43,0.00,0.000
MID,2026-03-20T20:30:00Z,APXMIDP,2026-03-20,42,127.98,2444.500
MID,2026-03-20T20:30:00Z,N2EXMIDP,2026-03-20,42,0.00,0.000
MID,2026-03-20T20:00:00Z,APXMIDP,2026-03-20,41,139.35,2653.950
MID,2026-03-20T20:00:00Z,N2EXMIDP,2026-03-20,41,0.00,0.000
MID,2026-03-20T19:30:00Z,APXMIDP,2026-03-20,40,142.25,2360.650
MID,2026-03-20T19:30:00Z,N2EXMIDP,2026-03-20,40,0.00,0.000
MID,2026-03-20T19:00:00Z,APXMIDP,2026-03-20,39,141.51,2428.600
MID,2026-03-20T19:00:00Z,N2EXMIDP,2026-03-20,39,0.00,0.000
MID,2026-03-20T18:30:00Z,APXMIDP,2026-03-20,38,145.83,4083.850
MID,2026-03-20T18:30:00Z,N2EXMIDP,2026-03-20,38,0.00,0.000
MID,2026-03-20T18:00:00Z,APXMIDP,2026-03-20,37,142.85,3668.350
MID,2026-03-20T18:00:00Z,N2EXMIDP,2026-03-20,37,0.00,0.000
MID,2026-03-20T17:30:00Z,APXMIDP,2026-03-20,36,143.99,2842.950
MID,2026-03-20T17:30:00Z,N2EXMIDP,2026-03-20,36,0.00,0.000
MID,2026-03-20T17:00:00Z,APXMIDP,2026-03-20,35,142.26,2849.000
MID,2026-03-20T17:00:00Z,N2EXMIDP,2026-03-20,35,0.00,0.000
MID,2026-03-20T16:30:00Z,APXMIDP,2026-03-20,34,130.38,2704.350
MID,2026-03-20T16:30:00Z,N2EXMIDP,2026-03-20,34,0.00,0.000
MID,2026-03-20T16:00:00Z,APXMIDP,2026-03-20,33,121.45,3182.800
MID,2026-03-20T16:00:00Z,N2EXMIDP,2026-03-20,33,0.00,0.000
MID,2026-03-20T15:30:00Z,APXMIDP,2026-03-20,32,109.15,3284.150
MID,2026-03-20T15:30:00Z,N2EXMIDP,2026-03-20,32,0.00,0.000
MID,2026-03-20T15:00:00Z,APXMIDP,2026-03-20,31,108.47,2769.600
MID,2026-03-20T15:00:00Z,N2EXMIDP,2026-03-20,31,0.00,0.000
MID,2026-03-20T14:30:00Z,APXMIDP,2026-03-20,30,106.74,4059.200
MID,2026-03-20T14:30:00Z,N2EXMIDP,2026-03-20,30,0.00,0.000
MID,2026-03-20T14:00:00Z,APXMIDP,2026-03-20,29,106.53,3672.100
MID,2026-03-20T14:00:00Z,N2EXMIDP,2026-03-20,29,0.00,0.000
MID,2026-03-20T13:30:00Z,APXMIDP,2026-03-20,28,109.96,4024.300
MID,2026-03-20T13:30:00Z,N2EXMIDP,2026-03-20,28,0.00,0.000
MID,2026-03-20T13:00:00Z,APXMIDP,2026-03-20,27,109.16,4171.100
MID,2026-03-20T13:00:00Z,N2EXMIDP,2026-03-20,27,0.00,0.000
MID,2026-03-20T12:30:00Z,APXMIDP,2026-03-20,26,106.75,3376.800
MID,2026-03-20T12:30:00Z,N2EXMIDP,2026-03-20,26,0.00,0.000
MID,2026-03-20T12:00:00Z,APXMIDP,2026-03-20,25,110.25,3186.550
MID,2026-03-20T12:00:00Z,N2EXMIDP,2026-03-20,25,0.00,0.000
MID,2026-03-20T11:30:00Z,APXMIDP,2026-03-20,24,106.56,2981.750
MID,2026-03-20T11:30:00Z,N2EXMIDP,2026-03-20,24,0.00,0.000
MID,2026-03-20T11:00:00Z,APXMIDP,2026-03-20,23,109.66,3202.350
MID,2026-03-20T11:00:00Z,N2EXMIDP,2026-03-20,23,0.00,0.000
MID,2026-03-20T10:30:00Z,APXMIDP,2026-03-20,22,127.90,3153.450
MID,2026-03-20T10:30:00Z,N2EXMIDP,2026-03-20,22,0.00,0.000
MID,2026-03-20T10:00:00Z,APXMIDP,2026-03-20,21,143.99,3326.450
MID,2026-03-20T10:00:00Z,N2EXMIDP,2026-03-20,21,0.00,0.000
MID,2026-03-20T09:30:00Z,APXMIDP,2026-03-20,20,148.88,2887.450
MID,2026-03-20T09:30:00Z,N2EXMIDP,2026-03-20,20,0.00,0.000
MID,2026-03-20T09:00:00Z,APXMIDP,2026-03-20,19,151.31,2706.250
MID,2026-03-20T09:00:00Z,N2EXMIDP,2026-03-20,19,0.00,0.000
MID,2026-03-20T08:30:00Z,APXMIDP,2026-03-20,18,149.57,2365.900
MID,2026-03-20T08:30:00Z,N2EXMIDP,2026-03-20,18,0.00,0.000
MID,2026-03-20T08:00:00Z,APXMIDP,2026-03-20,17,148.13,2105.400
MID,2026-03-20T08:00:00Z,N2EXMIDP,2026-03-20,17,0.00,0.000
MID,2026-03-20T07:30:00Z,APXMIDP,2026-03-20,16,147.18,2025.850
MID,2026-03-20T07:30:00Z,N2EXMIDP,2026-03-20,16,0.00,0.000
MID,2026-03-20T07:00:00Z,APXMIDP,2026-03-20,15,143.81,1936.500
MID,2026-03-20T07:00:00Z,N2EXMIDP,2026-03-20,15,0.00,0.000
MID,2026-03-20T06:30:00Z,APXMIDP,2026-03-20,14,146.63,2390.000
MID,2026-03-20T06:30:00Z,N2EXMIDP,2026-03-20,14,0.00,0.000
MID,2026-03-20T06:00:00Z,APXMIDP,2026-03-20,13,141.60,1963.100
MID,2026-03-20T06:00:00Z,N2EXMIDP,2026-03-20,13,0.00,0.000
MID,2026-03-20T05:30:00Z,APXMIDP,2026-03-20,12,139.24,1616.450
MID,2026-03-20T05:30:00Z,N2EXMIDP,2026-03-20,12,0.00,0.000
MID,2026-03-20T05:00:00Z,APXMIDP,2026-03-20,11,138.88,1702.150
MID,2026-03-20T05:00:00Z,N2EXMIDP,2026-03-20,11,0.00,0.000
MID,2026-03-20T04:30:00Z,APXMIDP,2026-03-20,10,113.62,1370.650
MID,2026-03-20T04:30:00Z,N2EXMIDP,2026-03-20,10,0.00,0.000
MID,2026-03-20T04:00:00Z,APXMIDP,2026-03-20,9,113.99,1103.800
MID,2026-03-20T04:00:00Z,N2EXMIDP,2026-03-20,9,0.00,0.000
MID,2026-03-20T03:30:00Z,APXMIDP,2026-03-20,8,113.18,1240.100
MID,2026-03-20T03:30:00Z,N2EXMIDP,2026-03-20,8,0.00,0.000
MID,2026-03-20T03:00:00Z,APXMIDP,2026-03-20,7,112.72,1252.550
MID,2026-03-20T03:00:00Z,N2EXMIDP,2026-03-20,7,0.00,0.000
MID,2026-03-20T02:30:00Z,APXMIDP,2026-03-20,6,114.80,2031.750
MID,2026-03-20T02:30:00Z,N2EXMIDP,2026-03-20,6,0.00,0.000
MID,2026-03-20T02:00:00Z,APXMIDP,2026-03-20,5,113.87,1665.900
MID,2026-03-20T02:00:00Z,N2EXMIDP,2026-03-20,5,0.00,0.000
MID,2026-03-20T01:30:00Z,APXMIDP,2026-03-20,4,111.16,1675.900
MID,2026-03-20T01:30:00Z,N2EXMIDP,2026-03-20,4,0.00,0.000
MID,2026-03-20T01:00:00Z,APXMIDP,2026-03-20,3,113.61,1626.900
MID,2026-03-20T01:00:00Z,N2EXMIDP,2026-03-20,3,0.00,0.000
MID,2026-03-20T00:30:00Z,APXMIDP,2026-03-20,2,117.38,1485.650
MID,2026-03-20T00:30:00Z,N2EXMIDP,2026-03-20,2,0.00,0.000
MID,2026-03-20T00:00:00Z,APXMIDP,2026-03-20,1,115.32,1261.750
MID,2026-03-20T00:00:00Z,N2EXMIDP,2026-03-20,1,0.00,0.000
MID,2026-03-19T23:30:00Z,APXMIDP,2026-03-19,48,114.66,1251.000
MID,2026-03-19T23:30:00Z,N2EXMIDP,2026-03-19,48,0.00,0.000
MID,2026-03-19T23:00:00Z,APXMIDP,2026-03-19,47,108.75,1612.800
MID,2026-03-19T23:00:00Z,N2EXMIDP,2026-03-19,47,0.00,0.000
MID,2026-03-19T22:30:00Z,APXMIDP,2026-03-19,46,123.64,3783.200
MID,2026-03-19T22:30:00Z,N2EXMIDP,2026-03-19,46,0.00,0.000
MID,2026-03-19T22:00:00Z,APXMIDP,2026-03-19,45,125.69,3188.400
MID,2026-03-19T22:00:00Z,N2EXMIDP,2026-03-19,45,0.00,0.000
MID,2026-03-19T21:30:00Z,APXMIDP,2026-03-19,44,129.82,3726.450
MID,2026-03-19T21:30:00Z,N2EXMIDP,2026-03-19,44,0.00,0.000
MID,2026-03-19T21:00:00Z,APXMIDP,2026-03-19,43,132.93,4292.800
MID,2026-03-19T21:00:00Z,N2EXMIDP,2026-03-19,43,0.00,0.000
MID,2026-03-19T20:30:00Z,APXMIDP,2026-03-19,42,129.18,3082.850
MID,2026-03-19T20:30:00Z,N2EXMIDP,2026-03-19,42,0.00,0.000
MID,2026-03-19T20:00:00Z,APXMIDP,2026-03-19,41,135.89,3830.500
MID,2026-03-19T20:00:00Z,N2EXMIDP,2026-03-19,41,0.00,0.000
MID,2026-03-19T19:30:00Z,APXMIDP,2026-03-19,40,141.12,3464.850
MID,2026-03-19T19:30:00Z,N2EXMIDP,2026-03-19,40,0.00,0.000
MID,2026-03-19T19:00:00Z,APXMIDP,2026-03-19,39,142.29,3869.800
MID,2026-03-19T19:00:00Z,N2EXMIDP,2026-03-19,39,0.00,0.000
MID,2026-03-19T18:30:00Z,APXMIDP,2026-03-19,38,169.13,4564.050
MID,2026-03-19T18:30:00Z,N2EXMIDP,2026-03-19,38,0.00,0.000
MID,2026-03-19T18:00:00Z,APXMIDP,2026-03-19,37,162.30,5357.950
MID,2026-03-19T18:00:00Z,N2EXMIDP,2026-03-19,37,0.00,0.000
MID,2026-03-19T17:30:00Z,APXMIDP,2026-03-19,36,154.72,5119.650
MID,2026-03-19T17:30:00Z,N2EXMIDP,2026-03-19,36,0.00,0.000
MID,2026-03-19T17:00:00Z,APXMIDP,2026-03-19,35,154.12,4018.500
MID,2026-03-19T17:00:00Z,N2EXMIDP,2026-03-19,35,0.00,0.000
MID,2026-03-19T16:30:00Z,APXMIDP,2026-03-19,34,131.43,3296.200
MID,2026-03-19T16:30:00Z,N2EXMIDP,2026-03-19,34,0.00,0.000
MID,2026-03-19T16:00:00Z,APXMIDP,2026-03-19,33,126.56,3939.050
MID,2026-03-19T16:00:00Z,N2EXMIDP,2026-03-19,33,0.00,0.000
MID,2026-03-19T15:30:00Z,APXMIDP,2026-03-19,32,119.32,3575.550
MID,2026-03-19T15:30:00Z,N2EXMIDP,2026-03-19,32,0.00,0.000
MID,2026-03-19T15:00:00Z,APXMIDP,2026-03-19,31,122.41,3620.150
MID,2026-03-19T15:00:00Z,N2EXMIDP,2026-03-19,31,0.00,0.000
MID,2026-03-19T14:30:00Z,APXMIDP,2026-03-19,30,109.62,4092.700
MID,2026-03-19T14:30:00Z,N2EXMIDP,2026-03-19,30,0.00,0.000
MID,2026-03-19T14:00:00Z,APXMIDP,2026-03-19,29,108.72,3949.450
MID,2026-03-19T14:00:00Z,N2EXMIDP,2026-03-19,29,0.00,0.000
MID,2026-03-19T13:30:00Z,APXMIDP,2026-03-19,28,110.19,4284.800
MID,2026-03-19T13:30:00Z,N2EXMIDP,2026-03-19,28,0.00,0.000
MID,2026-03-19T13:00:00Z,APXMIDP,2026-03-19,27,108.96,4935.350
MID,2026-03-19T13:00:00Z,N2EXMIDP,2026-03-19,27,0.00,0.000
MID,2026-03-19T12:30:00Z,APXMIDP,2026-03-19,26,106.47,4248.100
MID,2026-03-19T12:30:00Z,N2EXMIDP,2026-03-19,26,0.00,0.000
MID,2026-03-19T12:00:00Z,APXMIDP,2026-03-19,25,105.85,4130.200
MID,2026-03-19T12:00:00Z,N2EXMIDP,2026-03-19,25,0.00,0.000
MID,2026-03-19T11:30:00Z,APXMIDP,2026-03-19,24,105.70,4179.200
MID,2026-03-19T11:30:00Z,N2EXMIDP,2026-03-19,24,0.00,0.000
MID,2026-03-19T11:00:00Z,APXMIDP,2026-03-19,23,106.16,3563.650
MID,2026-03-19T11:00:00Z,N2EXMIDP,2026-03-19,23,0.00,0.000
MID,2026-03-19T10:30:00Z,APXMIDP,2026-03-19,22,108.17,3921.900
MID,2026-03-19T10:30:00Z,N2EXMIDP,2026-03-19,22,0.00,0.000
MID,2026-03-19T10:00:00Z,APXMIDP,2026-03-19,21,105.87,3260.900
MID,2026-03-19T10:00:00Z,N2EXMIDP,2026-03-19,21,0.00,0.000
MID,2026-03-19T09:30:00Z,APXMIDP,2026-03-19,20,109.87,3821.350
MID,2026-03-19T09:30:00Z,N2EXMIDP,2026-03-19,20,0.00,0.000
MID,2026-03-19T09:00:00Z,APXMIDP,2026-03-19,19,111.37,3703.500
MID,2026-03-19T09:00:00Z,N2EXMIDP,2026-03-19,19,0.00,0.000
MID,2026-03-19T08:30:00Z,APXMIDP,2026-03-19,18,105.42,2492.350
MID,2026-03-19T08:30:00Z,N2EXMIDP,2026-03-19,18,0.00,0.000
MID,2026-03-19T08:00:00Z,APXMIDP,2026-03-19,17,109.41,2157.900
MID,2026-03-19T08:00:00Z,N2EXMIDP,2026-03-19,17,0.00,0.000
MID,2026-03-19T07:30:00Z,APXMIDP,2026-03-19,16,122.61,2832.400
MID,2026-03-19T07:30:00Z,N2EXMIDP,2026-03-19,16,0.00,0.000
MID,2026-03-19T07:00:00Z,APXMIDP,2026-03-19,15,118.84,2480.950
MID,2026-03-19T07:00:00Z,N2EXMIDP,2026-03-19,15,0.00,0.000
MID,2026-03-19T06:30:00Z,APXMIDP,2026-03-19,14,143.17,2446.600
MID,2026-03-19T06:30:00Z,N2EXMIDP,2026-03-19,14,0.00,0.000
MID,2026-03-19T06:00:00Z,APXMIDP,2026-03-19,13,125.25,2205.500
MID,2026-03-19T06:00:00Z,N2EXMIDP,2026-03-19,13,131.99,31.400
MID,2026-03-19T05:30:00Z,APXMIDP,2026-03-19,12,113.99,1456.250
MID,2026-03-19T05:30:00Z,N2EXMIDP,2026-03-19,12,0.00,0.000
MID,2026-03-19T05:00:00Z,APXMIDP,2026-03-19,11,106.53,1799.300
MID,2026-03-19T05:00:00Z,N2EXMIDP,2026-03-19,11,0.00,0.000
MID,2026-03-19T04:30:00Z,APXMIDP,2026-03-19,10,101.73,1838.750
MID,2026-03-19T04:30:00Z,N2EXMIDP,2026-03-19,10,0.00,0.000
MID,2026-03-19T04:00:00Z,APXMIDP,2026-03-19,9,102.78,1829.900
MID,2026-03-19T04:00:00Z,N2EXMIDP,2026-03-19,9,0.00,0.000
MID,2026-03-19T03:30:00Z,APXMIDP,2026-03-19,8,99.51,1860.300
MID,2026-03-19T03:30:00Z,N2EXMIDP,2026-03-19,8,0.00,0.000
MID,2026-03-19T03:00:00Z,APXMIDP,2026-03-19,7,101.18,1604.100
MID,2026-03-19T03:00:00Z,N2EXMIDP,2026-03-19,7,0.00,0.000
MID,2026-03-19T02:30:00Z,APXMIDP,2026-03-19,6,96.46,1412.900
MID,2026-03-19T02:30:00Z,N2EXMIDP,2026-03-19,6,0.00,0.000
MID,2026-03-19T02:00:00Z,APXMIDP,2026-03-19,5,97.72,1677.250
MID,2026-03-19T02:00:00Z,N2EXMIDP,2026-03-19,5,0.00,0.000
MID,2026-03-19T01:30:00Z,APXMIDP,2026-03-19,4,97.04,1743.100
MID,2026-03-19T01:30:00Z,N2EXMIDP,2026-03-19,4,0.00,0.000
MID,2026-03-19T01:00:00Z,APXMIDP,2026-03-19,3,98.64,1402.450
MID,2026-03-19T01:00:00Z,N2EXMIDP,2026-03-19,3,0.00,0.000
MID,2026-03-19T00:30:00Z,APXMIDP,2026-03-19,2,96.36,1933.150
MID,2026-03-19T00:30:00Z,N2EXMIDP,2026-03-19,2,0.00,0.000
MID,2026-03-19T00:00:00Z,APXMIDP,2026-03-19,1,96.22,1839.900
MID,2026-03-19T00:00:00Z,N2EXMIDP,2026-03-19,1,0.00,0.000
MID,2026-04-01T00:00:00Z,APXMIDP,2026-04-01,3,92.88,1690.000
MID,2026-04-01T00:00:00Z,N2EXMIDP,2026-04-01,3,0.00,0.000
MID,2026-03-31T23:30:00Z,APXMIDP,2026-04-01,2,101.36,1966.100
MID,2026-03-31T23:30:00Z,N2EXMIDP,2026-04-01,2,0.00,0.000
MID,2026-03-31T23:00:00Z,APXMIDP,2026-04-01,1,103.92,2090.800
MID,2026-03-31T23:00:00Z,N2EXMIDP,2026-04-01,1,0.00,0.000
MID,2026-03-31T22:30:00Z,APXMIDP,2026-03-31,48,100.57,2123.750
MID,2026-03-31T22:30:00Z,N2EXMIDP,2026-03-31,48,0.00,0.000
MID,2026-03-31T22:00:00Z,APXMIDP,2026-03-31,47,102.30,2277.200
MID,2026-03-31T22:00:00Z,N2EXMIDP,2026-03-31,47,0.00,0.000
MID,2026-03-31T21:30:00Z,APXMIDP,2026-03-31,46,115.03,3580.600
MID,2026-03-31T21:30:00Z,N2EXMIDP,2026-03-31,46,0.00,0.000
MID,2026-03-31T21:00:00Z,APXMIDP,2026-03-31,45,119.26,4044.900
MID,2026-03-31T21:00:00Z,N2EXMIDP,2026-03-31,45,0.00,0.000
MID,2026-03-31T20:30:00Z,APXMIDP,2026-03-31,44,131.17,3072.250
MID,2026-03-31T20:30:00Z,N2EXMIDP,2026-03-31,44,0.00,0.000
MID,2026-03-31T20:00:00Z,APXMIDP,2026-03-31,43,143.76,3239.150
MID,2026-03-31T20:00:00Z,N2EXMIDP,2026-03-31,43,0.00,0.000
MID,2026-03-31T19:30:00Z,APXMIDP,2026-03-31,42,142.29,3862.450
MID,2026-03-31T19:30:00Z,N2EXMIDP,2026-03-31,42,0.00,0.000
MID,2026-03-31T19:00:00Z,APXMIDP,2026-03-31,41,143.58,3980.200
MID,2026-03-31T19:00:00Z,N2EXMIDP,2026-03-31,41,0.00,0.000
MID,2026-03-31T18:30:00Z,APXMIDP,2026-03-31,40,149.92,3231.850
MID,2026-03-31T18:30:00Z,N2EXMIDP,2026-03-31,40,0.00,0.000
MID,2026-03-31T18:00:00Z,APXMIDP,2026-03-31,39,147.70,3388.400
MID,2026-03-31T18:00:00Z,N2EXMIDP,2026-03-31,39,0.00,0.000
MID,2026-03-31T17:30:00Z,APXMIDP,2026-03-31,38,143.95,3810.650
MID,2026-03-31T17:30:00Z,N2EXMIDP,2026-03-31,38,0.00,0.000
MID,2026-03-31T17:00:00Z,APXMIDP,2026-03-31,37,145.66,3839.300
MID,2026-03-31T17:00:00Z,N2EXMIDP,2026-03-31,37,0.00,0.000
MID,2026-03-31T16:30:00Z,APXMIDP,2026-03-31,36,121.69,2939.150
MID,2026-03-31T16:30:00Z,N2EXMIDP,2026-03-31,36,0.00,0.000
MID,2026-03-31T16:00:00Z,APXMIDP,2026-03-31,35,112.53,3507.050
MID,2026-03-31T16:00:00Z,N2EXMIDP,2026-03-31,35,0.00,0.000
MID,2026-03-31T15:30:00Z,APXMIDP,2026-03-31,34,99.59,4096.950
MID,2026-03-31T15:30:00Z,N2EXMIDP,2026-03-31,34,0.00,0.000
MID,2026-03-31T15:00:00Z,APXMIDP,2026-03-31,33,93.61,3420.050
MID,2026-03-31T15:00:00Z,N2EXMIDP,2026-03-31,33,0.00,0.000
MID,2026-03-31T14:30:00Z,APXMIDP,2026-03-31,32,96.71,4132.050
MID,2026-03-31T14:30:00Z,N2EXMIDP,2026-03-31,32,0.00,0.000
MID,2026-03-31T14:00:00Z,APXMIDP,2026-03-31,31,95.56,3270.400
MID,2026-03-31T14:00:00Z,N2EXMIDP,2026-03-31,31,0.00,0.000
MID,2026-03-31T13:30:00Z,APXMIDP,2026-03-31,30,95.28,4753.150
