Dataset,SettlementDate,SettlementPeriodFrom,SettlementPeriodTo,TimeFrom,TimeTo,LevelFrom,LevelTo,AcceptanceNumber,AcceptanceTime,DeemedBoFlag,SoFlag,AmendmentFlag,StorFlag,RrFlag,NationalGridBmUnit,BmUnit
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:18:00Z,0,0,72484,2026-06-25T18:03:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,7,7,9744,2026-06-25T18:13:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,6,6,26643,2026-06-25T18:03:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,0,91,40840,2026-06-25T17:32:00Z,False,True,ORI,False,False,MOWEO-2,T_MOWEO-2
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,37,37,42903,2026-06-25T18:06:00Z,False,False,ORI,False,False,TYLNB-1,T_TYLNB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,2,2,51998,2026-06-25T18:03:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,9,9,56152,2026-06-25T18:04:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,0,0,65989,2026-06-25T18:03:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:17:00Z,5,5,70879,2026-06-25T18:14:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,0,51,7793,2026-06-25T18:12:00Z,False,False,ORI,False,False,FERRB-2,T_FERRB-2
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,0,75,7794,2026-06-25T18:13:00Z,False,False,ORI,False,False,FERRB-2,T_FERRB-2
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,10,13,11050,2026-06-25T18:13:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,-17,0,11317,2026-06-25T18:12:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,1,1,11318,2026-06-25T18:13:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,-1,0,15070,2026-06-25T18:13:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,-4,0,23636,2026-06-25T18:12:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,39,39,2026-06-25T18:15:00Z,2026-06-25T18:16:00Z,12,12,23637,2026-06-25T18:13:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
